transaction_hour,transaction_day,transaction_month,transaction_year,transaction_exact_time,transaction_amount,upi_number,account_holder_name,seller_name,transaction_category,device_type,transaction_status
7,20,1,2023,52540,431.9306481039517,upi3232@bank,User3232,Seller83,Travel/Transport,Native App Android,Valid
22,12,2,2023,82915,1806.7900589468245,upi3233@bank,User3233,Seller50,Food & Dining,Mobile Web,Valid
22,16,5,2023,30030,2816.164626552924,upi3234@bank,User3234,Seller17,P2P Transfer,Native App Android,Valid
2,10,2,2023,55313,297.9399192825908,upi3235@bank,User3235,Seller28,Travel/Transport,Native App iOS,Valid
3,27,10,2024,29870,3395.5189502619,upi3236@bank,User3236,Seller44,Food & Dining,Native App iOS,Valid
14,10,1,2023,29482,1621.125372929657,upi3237@bank,User3237,Seller12,Food & Dining,Native App Android,Valid
5,14,6,2023,31058,8.568733951671817,upi3238@bank,User3238,Seller70,Travel/Transport,Native App iOS,Valid
14,25,8,2023,57255,1467.0155894732018,upi3239@bank,User3239,Seller71,P2P Transfer,Native App Android,Valid
20,20,8,2024,64930,1007.2746834193458,upi3240@bank,User3240,Seller72,Groceries,Native App iOS,Valid
2,10,8,2023,50500,703.2227460730662,upi3241@bank,User3241,Seller3,Healthcare,Native App iOS,Valid
20,10,11,2024,26379,2950.3142756142533,upi3242@bank,User3242,Seller49,Electronics,Mobile Web,Valid
20,26,6,2023,67787,4595.192787720605,upi3243@bank,User3243,Seller21,Food & Dining,Native App iOS,Valid
13,25,11,2023,23674,2876.464900118058,upi3244@bank,User3244,Seller8,Electronics,Native App Android,Valid
19,11,3,2024,6590,3751.664132700316,upi3245@bank,User3245,Seller64,P2P Transfer,Mobile Web,Valid
13,23,1,2024,31432,4788.982895424563,upi3246@bank,User3246,Seller92,Groceries,Native App Android,Valid
3,2,2,2023,40426,4875.190846020277,upi3247@bank,User3247,Seller59,Gaming/Entertainment,Native App Android,Valid
11,25,5,2024,49584,243.51767914452088,upi3248@bank,User3248,Seller30,Utilities,Native App iOS,Valid
16,20,10,2024,38015,1219.0298051867546,upi3249@bank,User3249,Seller32,Healthcare,Mobile Web,Valid
6,8,5,2023,73251,0.5730308690752608,upi3250@bank,User3250,Seller75,Healthcare,Native App iOS,Valid
8,30,10,2023,69353,1412.3132135584121,upi3251@bank,User3251,Seller20,Groceries,Mobile Web,Valid
2,23,1,2023,82990,5160.473526258072,upi3252@bank,User3252,Seller16,Gaming/Entertainment,Native App Android,Fraud
12,29,1,2024,4600,444.0440868741067,upi3253@bank,User3253,Seller25,P2P Transfer,Native App Android,Valid
14,7,9,2023,24690,2042.1174504747598,upi3254@bank,User3254,Seller60,Groceries,Native App Android,Fraud
17,8,2,2023,33762,2067.7797049885435,upi3255@bank,User3255,Seller45,Healthcare,POS Terminal,Valid
18,1,7,2024,37499,349.549772611313,upi3256@bank,User3256,Seller9,Utilities,Native App Android,Valid
0,21,10,2024,7670,545.0022810859253,upi3257@bank,User3257,Seller51,Food & Dining,Native App Android,Valid
5,2,4,2023,17341,1239.8744205450776,upi3258@bank,User3258,Seller61,Groceries,Desktop Web,Valid
22,18,7,2024,73823,417.025649692979,upi3259@bank,User3259,Seller40,Travel/Transport,Native App Android,Valid
1,15,8,2024,84074,1758.924498554411,upi3260@bank,User3260,Seller61,Travel/Transport,Native App Android,Valid
23,1,5,2024,17015,1325.39786263696,upi3261@bank,User3261,Seller67,P2P Transfer,Native App Android,Valid
13,5,12,2023,65126,1464.600214633025,upi3262@bank,User3262,Seller80,Healthcare,Desktop Web,Valid
5,2,12,2023,55197,288.82083109744144,upi3263@bank,User3263,Seller76,Healthcare,Native App iOS,Valid
13,20,1,2023,49849,1456.5202780278953,upi3264@bank,User3264,Seller15,Groceries,Native App iOS,Valid
3,3,4,2024,15852,101.48834521585019,upi3265@bank,User3265,Seller53,Utilities,Native App iOS,Valid
20,19,10,2023,55361,4266.280472592759,upi3266@bank,User3266,Seller4,P2P Transfer,Native App iOS,Valid
7,18,3,2023,21258,840.9027592438327,upi3267@bank,User3267,Seller23,Groceries,Native App iOS,Valid
2,29,10,2024,62355,3880.5745220232525,upi3268@bank,User3268,Seller27,P2P Transfer,Mobile Web,Valid
18,22,12,2024,41508,2419.018663594844,upi3269@bank,User3269,Seller37,Travel/Transport,Mobile Web,Valid
13,18,5,2023,67784,2906.3439937110097,upi3270@bank,User3270,Seller77,Gaming/Entertainment,Native App Android,Valid
19,14,10,2024,71728,755.343380478907,upi3271@bank,User3271,Seller43,Utilities,Native App iOS,Fraud
16,30,10,2023,27410,516.8781995992217,upi3272@bank,User3272,Seller37,Food & Dining,Native App iOS,Valid
7,24,6,2023,9895,1044.2469221283761,upi3273@bank,User3273,Seller85,Utilities,Native App Android,Valid
23,8,2,2023,71942,49.0482715130193,upi3274@bank,User3274,Seller29,Food & Dining,Mobile Web,Valid
13,29,7,2024,33924,5020.588658724339,upi3275@bank,User3275,Seller29,Healthcare,Native App Android,Valid
5,30,3,2024,70831,978.8272313842773,upi3276@bank,User3276,Seller49,Electronics,Native App iOS,Valid
22,12,1,2023,12264,8940.685115304257,upi3277@bank,User3277,Seller75,Gaming/Entertainment,Native App Android,Fraud
21,21,10,2023,28038,2866.347838103056,upi3278@bank,User3278,Seller51,Travel/Transport,Native App iOS,Valid
15,10,3,2023,9136,167.8831178838332,upi3279@bank,User3279,Seller50,Healthcare,Mobile Web,Valid
18,23,9,2023,13213,2158.72714622647,upi3280@bank,User3280,Seller28,Travel/Transport,Native App iOS,Valid
13,20,10,2024,77608,631.7218938850202,upi3281@bank,User3281,Seller74,Gaming/Entertainment,Native App iOS,Valid
18,17,11,2023,27431,558.6836202165725,upi3282@bank,User3282,Seller5,Travel/Transport,Native App iOS,Valid
2,11,11,2023,42290,592.94161404441,upi3283@bank,User3283,Seller56,Utilities,Native App Android,Valid
9,2,6,2024,67539,4955.664632621259,upi3284@bank,User3284,Seller64,Food & Dining,Native App iOS,Valid
18,26,11,2023,85535,1386.2150669773011,upi3285@bank,User3285,Seller89,Electronics,Native App Android,Valid
8,26,6,2023,42747,2214.1211431190045,upi3286@bank,User3286,Seller97,Gaming/Entertainment,Desktop Web,Valid
19,4,4,2023,75974,659.642717884123,upi3287@bank,User3287,Seller17,Electronics,Native App Android,Valid
12,1,8,2023,79763,1480.286621719374,upi3288@bank,User3288,Seller97,Electronics,Native App Android,Valid
6,15,5,2023,69208,861.8739734943478,upi3289@bank,User3289,Seller89,Healthcare,Native App iOS,Valid
13,13,7,2024,72994,774.6778893981508,upi3290@bank,User3290,Seller97,P2P Transfer,Native App Android,Valid
8,8,9,2024,84075,567.2973629609886,upi3291@bank,User3291,Seller55,Utilities,Native App iOS,Valid
22,25,5,2024,69015,1051.9018684436596,upi3292@bank,User3292,Seller9,Utilities,Mobile Web,Valid
18,4,11,2024,14887,2157.7964519403927,upi3293@bank,User3293,Seller91,Healthcare,Native App Android,Valid
14,10,5,2023,51,502.1700476505212,upi3294@bank,User3294,Seller89,Travel/Transport,Desktop Web,Valid
19,19,4,2024,67695,6730.3474054706285,upi3295@bank,User3295,Seller68,Utilities,Desktop Web,Valid
13,18,6,2024,69926,266.17538549327094,upi3296@bank,User3296,Seller73,Utilities,Native App Android,Valid
23,5,2,2024,85571,1308.650046413708,upi3297@bank,User3297,Seller79,P2P Transfer,Mobile Web,Valid
5,30,3,2024,28491,177.72410345786523,upi3298@bank,User3298,Seller16,Utilities,Native App Android,Valid
20,19,1,2024,16080,45.8522556788205,upi3299@bank,User3299,Seller16,Food & Dining,Native App Android,Valid
3,26,2,2024,34880,5119.535920386413,upi3300@bank,User3300,Seller13,Healthcare,Native App Android,Failed
7,23,2,2024,59965,3325.5169833896175,upi3301@bank,User3301,Seller78,Electronics,Native App Android,Valid
16,27,8,2024,47361,2369.356122586839,upi3302@bank,User3302,Seller86,P2P Transfer,Native App iOS,Valid
8,22,8,2023,80875,4007.789862239022,upi3303@bank,User3303,Seller85,P2P Transfer,Mobile Web,Valid
0,16,2,2024,66890,3247.5648391028094,upi3304@bank,User3304,Seller73,Travel/Transport,Native App iOS,Valid
23,1,6,2023,71156,2083.9217589228056,upi3305@bank,User3305,Seller63,Utilities,Native App iOS,Valid
19,12,5,2024,69290,3759.114575367552,upi3306@bank,User3306,Seller41,Electronics,Native App iOS,Valid
13,24,3,2024,16593,991.2191329293408,upi3307@bank,User3307,Seller53,Healthcare,Native App Android,Valid
10,2,5,2024,16167,1609.2833110128138,upi3308@bank,User3308,Seller68,Food & Dining,Native App iOS,Valid
20,21,5,2023,33005,2994.9940666789485,upi3309@bank,User3309,Seller74,Gaming/Entertainment,Native App iOS,Valid
2,25,5,2023,65471,177.2209815919148,upi3310@bank,User3310,Seller99,Healthcare,Native App iOS,Valid
8,8,3,2024,50728,3912.968254349558,upi3311@bank,User3311,Seller9,Gaming/Entertainment,Mobile Web,Valid
13,18,3,2023,8691,341.17444206426177,upi3312@bank,User3312,Seller51,Electronics,Mobile Web,Valid
8,25,4,2024,9756,3998.1762688897006,upi3313@bank,User3313,Seller48,Healthcare,Native App iOS,Failed
3,16,7,2023,36308,745.9944950887075,upi3314@bank,User3314,Seller80,Groceries,Native App Android,Valid
3,5,12,2023,64079,791.374671321966,upi3315@bank,User3315,Seller49,Electronics,POS Terminal,Valid
7,26,12,2023,65524,153.6512707263623,upi3316@bank,User3316,Seller18,Food & Dining,Native App Android,Valid
1,30,12,2024,60466,4341.353451701822,upi3317@bank,User3317,Seller10,Food & Dining,Mobile Web,Valid
8,22,2,2023,9327,383.55723404563383,upi3318@bank,User3318,Seller85,Food & Dining,Native App Android,Valid
13,13,10,2023,28520,1988.7743056200093,upi3319@bank,User3319,Seller54,P2P Transfer,Native App Android,Valid
21,19,4,2024,43308,2065.4670778775326,upi3320@bank,User3320,Seller79,Healthcare,Native App Android,Valid
8,29,4,2023,16533,660.2093150641527,upi3321@bank,User3321,Seller15,P2P Transfer,Native App iOS,Valid
23,3,1,2024,44488,8489.538428593385,upi3322@bank,User3322,Seller11,Groceries,Native App iOS,Valid
22,26,10,2024,67160,132.63480345273405,upi3323@bank,User3323,Seller40,Electronics,Mobile Web,Failed
15,8,8,2023,40429,1872.3339798187658,upi3324@bank,User3324,Seller47,Utilities,Native App iOS,Valid
16,27,1,2024,51726,1306.0995784379595,upi3325@bank,User3325,Seller20,Travel/Transport,Native App Android,Valid
15,26,8,2023,86348,563.3578738205849,upi3326@bank,User3326,Seller98,Groceries,Native App Android,Valid
11,26,7,2023,73065,357.18115828535264,upi3327@bank,User3327,Seller22,Healthcare,Native App iOS,Valid
2,12,9,2024,20653,2671.844103425974,upi3328@bank,User3328,Seller48,Utilities,Native App Android,Valid
10,2,8,2023,56921,4961.388058242919,upi3329@bank,User3329,Seller82,Gaming/Entertainment,Native App Android,Valid
13,11,5,2023,13654,227.56120158943148,upi3330@bank,User3330,Seller16,Healthcare,Native App iOS,Failed
17,12,8,2024,2108,431.2939720798145,upi3331@bank,User3331,Seller5,Utilities,Native App iOS,Valid
20,28,11,2024,69483,8576.307308191974,upi3332@bank,User3332,Seller65,Groceries,Native App Android,Valid
20,18,10,2023,7899,30.273315211677634,upi3333@bank,User3333,Seller83,Electronics,Native App Android,Valid
4,13,12,2024,13372,1419.577654231704,upi3334@bank,User3334,Seller74,Travel/Transport,Native App Android,Valid
15,5,12,2024,37682,1451.8071215557918,upi3335@bank,User3335,Seller21,Utilities,Mobile Web,Failed
19,22,3,2024,67799,610.7731530937393,upi3336@bank,User3336,Seller61,P2P Transfer,Native App iOS,Valid
4,12,10,2024,36583,2175.516101895984,upi3337@bank,User3337,Seller77,P2P Transfer,Native App Android,Valid
2,2,7,2023,29295,5798.696483870433,upi3338@bank,User3338,Seller55,Groceries,Mobile Web,Valid
11,5,12,2023,66113,1196.4520835957376,upi3339@bank,User3339,Seller24,Travel/Transport,Native App Android,Valid
0,7,4,2024,80565,2767.950148701387,upi3340@bank,User3340,Seller23,Travel/Transport,Mobile Web,Valid
20,26,5,2023,49574,2077.313716129766,upi3341@bank,User3341,Seller87,Healthcare,Native App iOS,Valid
8,26,9,2024,64934,1280.8888413299965,upi3342@bank,User3342,Seller11,Utilities,Native App Android,Valid
8,24,7,2024,30066,102.19146949843933,upi3343@bank,User3343,Seller47,Groceries,Native App Android,Valid
3,12,4,2023,83149,2707.6528314699003,upi3344@bank,User3344,Seller2,Travel/Transport,POS Terminal,Valid
2,16,6,2023,85096,902.7608755866643,upi3345@bank,User3345,Seller70,Travel/Transport,Native App Android,Valid
16,23,10,2023,8945,508.48089426715694,upi3346@bank,User3346,Seller53,P2P Transfer,Native App Android,Valid
1,8,11,2023,29418,5923.3825883402005,upi3347@bank,User3347,Seller11,Groceries,Native App iOS,Valid
23,30,7,2024,82607,2970.0451234301904,upi3348@bank,User3348,Seller15,Utilities,Native App Android,Fraud
0,28,10,2024,49874,6554.529609278609,upi3349@bank,User3349,Seller73,Gaming/Entertainment,POS Terminal,Fraud
7,9,9,2023,17130,592.0117243136559,upi3350@bank,User3350,Seller12,Utilities,Native App iOS,Valid
12,15,4,2024,86257,3613.258893689539,upi3351@bank,User3351,Seller36,P2P Transfer,Desktop Web,Valid
22,5,10,2023,68248,1871.5659764168133,upi3352@bank,User3352,Seller92,Gaming/Entertainment,Native App Android,Valid
14,13,3,2023,82627,7980.367977161368,upi3353@bank,User3353,Seller23,Healthcare,Native App Android,Valid
7,5,8,2023,81393,5849.315776085676,upi3354@bank,User3354,Seller27,Gaming/Entertainment,Native App iOS,Fraud
11,11,1,2024,41394,7221.47118429121,upi3355@bank,User3355,Seller88,Gaming/Entertainment,Desktop Web,Fraud
21,10,9,2024,49635,6063.4493296426435,upi3356@bank,User3356,Seller14,Food & Dining,Desktop Web,Valid
11,20,1,2023,82089,15.38072413367884,upi3357@bank,User3357,Seller54,Food & Dining,Native App iOS,Valid
13,13,2,2023,17404,2702.514081179815,upi3358@bank,User3358,Seller99,Travel/Transport,Native App iOS,Valid
14,9,8,2023,72629,634.7286927537625,upi3359@bank,User3359,Seller27,Electronics,Mobile Web,Valid
14,21,9,2023,13156,2441.743552382658,upi3360@bank,User3360,Seller21,P2P Transfer,Native App Android,Valid
8,14,7,2024,55618,7886.119527770819,upi3361@bank,User3361,Seller49,Electronics,Mobile Web,Valid
18,18,3,2024,49999,80.30983142269366,upi3362@bank,User3362,Seller62,Travel/Transport,Mobile Web,Valid
19,15,7,2023,13785,1673.9789015449994,upi3363@bank,User3363,Seller77,Healthcare,Native App Android,Valid
21,10,6,2023,48359,2655.6974135858663,upi3364@bank,User3364,Seller72,P2P Transfer,Mobile Web,Valid
7,24,2,2024,14694,584.3410134108259,upi3365@bank,User3365,Seller44,Utilities,Native App Android,Valid
20,7,3,2023,36114,510.099200317774,upi3366@bank,User3366,Seller44,Healthcare,POS Terminal,Fraud
18,8,11,2024,69549,124.48606044520434,upi3367@bank,User3367,Seller98,P2P Transfer,Native App Android,Valid
5,28,12,2024,57230,197.25503795888665,upi3368@bank,User3368,Seller61,Groceries,Mobile Web,Failed
19,3,10,2023,32799,2138.5919492121666,upi3369@bank,User3369,Seller42,Gaming/Entertainment,Native App iOS,Valid
18,15,10,2024,11156,1407.2461999102331,upi3370@bank,User3370,Seller23,Electronics,Native App iOS,Valid
3,16,12,2024,10304,61.06734315736825,upi3371@bank,User3371,Seller73,P2P Transfer,Native App Android,Valid
22,4,5,2024,40645,6990.692549724266,upi3372@bank,User3372,Seller1,Gaming/Entertainment,Native App Android,Fraud
6,21,10,2024,38938,2134.493944073472,upi3373@bank,User3373,Seller36,Electronics,Native App Android,Failed
3,6,4,2023,56982,1449.1459534470114,upi3374@bank,User3374,Seller55,Healthcare,Native App Android,Valid
21,1,2,2024,77614,636.8991129771608,upi3375@bank,User3375,Seller16,Travel/Transport,Mobile Web,Valid
11,4,4,2024,2315,2146.467441183397,upi3376@bank,User3376,Seller89,P2P Transfer,Native App iOS,Valid
12,11,12,2024,12420,905.6413716585133,upi3377@bank,User3377,Seller18,Food & Dining,Native App iOS,Valid
2,12,8,2023,18312,2424.6428657727834,upi3378@bank,User3378,Seller98,Electronics,Native App iOS,Valid
21,26,5,2023,21395,2295.0080139205884,upi3379@bank,User3379,Seller38,Gaming/Entertainment,Native App Android,Valid
11,29,5,2023,40301,194.66078739896173,upi3380@bank,User3380,Seller67,Utilities,Native App Android,Valid
1,5,12,2024,46972,4799.529621433486,upi3381@bank,User3381,Seller20,Utilities,Native App Android,Valid
23,23,12,2023,63294,1334.8584865226921,upi3382@bank,User3382,Seller19,Gaming/Entertainment,Native App Android,Valid
1,29,10,2023,80853,998.271563864055,upi3383@bank,User3383,Seller13,Gaming/Entertainment,Native App iOS,Valid
22,21,3,2023,48225,6222.831492966123,upi3384@bank,User3384,Seller17,P2P Transfer,Desktop Web,Valid
8,16,8,2024,82504,1153.251769520662,upi3385@bank,User3385,Seller78,Utilities,Mobile Web,Valid
0,13,6,2023,22854,2554.6712553403636,upi3386@bank,User3386,Seller30,Gaming/Entertainment,POS Terminal,Valid
7,13,2,2023,70780,2129.2130528941216,upi3387@bank,User3387,Seller86,Healthcare,Desktop Web,Valid
22,17,2,2023,30929,360.9827006873516,upi3388@bank,User3388,Seller43,Utilities,Mobile Web,Valid
5,27,9,2024,57103,9453.043253878503,upi3389@bank,User3389,Seller48,Electronics,Mobile Web,Valid
5,7,7,2024,63620,1245.766371138419,upi3390@bank,User3390,Seller43,Healthcare,Native App Android,Valid
21,8,10,2023,84124,1004.3350021604247,upi3391@bank,User3391,Seller93,P2P Transfer,Native App Android,Valid
17,13,9,2023,44590,5041.817874388857,upi3392@bank,User3392,Seller66,Electronics,Mobile Web,Fraud
16,23,6,2023,72554,1506.8066709899977,upi3393@bank,User3393,Seller53,P2P Transfer,Native App Android,Valid
11,27,5,2024,10621,2442.081689150917,upi3394@bank,User3394,Seller72,Utilities,Desktop Web,Valid
5,16,12,2024,973,3744.8033275220146,upi3395@bank,User3395,Seller78,Healthcare,Mobile Web,Valid
7,30,1,2023,58786,537.0518459966346,upi3396@bank,User3396,Seller34,P2P Transfer,Native App Android,Valid
18,29,12,2024,37097,371.3742323481868,upi3397@bank,User3397,Seller77,Travel/Transport,Native App iOS,Valid
9,4,6,2023,34245,141.9327900460272,upi3398@bank,User3398,Seller74,P2P Transfer,Native App iOS,Valid
0,8,6,2024,65211,4548.642592695859,upi3399@bank,User3399,Seller72,Groceries,Native App Android,Valid
12,16,3,2023,54841,447.20505011096157,upi3400@bank,User3400,Seller71,P2P Transfer,Mobile Web,Valid
16,21,3,2024,25346,735.6279177226054,upi3401@bank,User3401,Seller13,Groceries,Native App iOS,Valid
2,10,3,2023,71980,673.2038830861284,upi3402@bank,User3402,Seller90,Electronics,Native App iOS,Valid
7,25,3,2024,49153,726.5015707182381,upi3403@bank,User3403,Seller56,Groceries,POS Terminal,Failed
13,12,7,2023,76942,2205.6088879424537,upi3404@bank,User3404,Seller59,Healthcare,Mobile Web,Valid
2,12,10,2023,5972,6163.171205902781,upi3405@bank,User3405,Seller32,Electronics,Native App iOS,Valid
15,26,11,2023,48063,799.3242638536225,upi3406@bank,User3406,Seller83,P2P Transfer,Native App Android,Valid
12,5,2,2023,65488,1047.305598226064,upi3407@bank,User3407,Seller79,Electronics,Desktop Web,Valid
19,16,10,2024,57055,2949.350667011495,upi3408@bank,User3408,Seller54,Utilities,Native App Android,Valid
23,1,10,2023,64366,1132.458018977155,upi3409@bank,User3409,Seller2,Travel/Transport,Native App Android,Valid
16,28,2,2024,10931,5208.536595598222,upi3410@bank,User3410,Seller37,P2P Transfer,Mobile Web,Valid
12,9,3,2024,7702,1399.208166102357,upi3411@bank,User3411,Seller83,Healthcare,Native App Android,Valid
5,12,10,2023,84834,854.608273562413,upi3412@bank,User3412,Seller97,Groceries,Native App Android,Valid
16,5,12,2023,21540,7120.795440565251,upi3413@bank,User3413,Seller33,Travel/Transport,Mobile Web,Valid
13,22,7,2023,57450,1109.4918959801207,upi3414@bank,User3414,Seller1,Food & Dining,Native App Android,Valid
16,20,3,2023,65252,525.7834722013043,upi3415@bank,User3415,Seller28,Travel/Transport,Native App Android,Valid
